,Unnamed: 0,Date,Review_text,Review_title,Stars,Positive,Negative,Neutral,Compound,Overall
301,301,2020-08-14,"When i received the product it was already open, cap was left separately in the pack, spray bottle dented and the cap broken. Very dissatisfied with the product and the delivery",Broken and dented product received,1,0.0,0.176,0.824,-0.7178,Negative
302,302,2020-06-28,Not easy to use compared to savlonYou have to press again and again,Not a good product,1,0.0,0.167,0.833,-0.3412,Negative
303,303,2020-05-30,One of the spray bottle cap was missing .. . Did not get the cap and no seal,Good but cap missing . So less satisfied,5,0.0,0.227,0.773,-0.5267,Negative
304,304,2020-08-26,Product is good but very expensive compared other brands,Product good but very expensive,3,0.196,0.0,0.804,0.2382,Positive
305,305,2020-05-27,"awsome product good to buy thank you amazon and packing is very good , fragarance is veey good","fragarance, packing , review",5,0.518,0.0,0.482,0.8979,Positive
306,306,2020-06-17,Spray bottle is of really bad quality.Its very hard to spray on things which we want to sanitize.Dettol disinfectant is far far better and quality of it is also good,Bad Quality bottle,1,0.189,0.146,0.665,0.1566,Positive
307,307,2020-06-14,"Not sealed, do not know it is full or used one.",Unsealed pack,2,0.0,0.0,1.0,0.0,Neutral
308,308,2020-06-14,Extremely bad product. Very very small in size. Waste of money. Non returnable. And one of the caps were also not there when we opened it.,Useless product. Don't waste your money,1,0.0,0.216,0.784,-0.7645,Negative
309,309,2020-06-04,"The product is really small compared to the money that one pays for it. You would rather opt for the Savlon disinfectant, it’s almost the same price but almost twice the quantity",Lacks value for money,2,0.0,0.0,1.0,0.0,Neutral
310,310,2020-08-31,The price should be halved the original price. It’s only 75 ml. Too expensive comparitively in the market.,"Too expensive 2x, double rate",2,0.119,0.0,0.881,0.3182,Positive
311,311,2020-07-15,"Product wise is good, useful ;even I can on different surfaces ,skin friendly but the packing is so disappointing.product body is tattered .","Product is good, but packaing is bad",4,0.321,0.0,0.679,0.7227,Positive
312,312,2020-07-29,"Excellent product very soft for skin , no irritation, only price so what high.",Nice for skin,5,0.193,0.286,0.521,-0.2023,Negative
313,313,2020-07-21,Half used bottle,Half battle,1,0.0,0.0,1.0,0.0,Neutral
314,314,2020-06-09,The product I received seems to be used one without the red cap as shown in the uploaded photo. I strongly advise not to order from this seller.,Used product received without cap,3,0.077,0.0,0.923,0.2732,Positive
315,315,2020-07-08,Very good but costly.,Costly product but good quality.,4,0.344,0.328,0.328,0.0261,Positive
316,316,2020-06-19,Easy and versatile to useInstant disinfectionNo odourNo stickinessFresh and clean hands to go.,Neat and great..!!,5,0.337,0.0,0.663,0.6808,Positive
317,317,2020-06-17,It is a great product. Easy to use and handy. Can keep it in my pocket and use it effectively,Good product,5,0.382,0.0,0.618,0.872,Positive
318,318,2020-06-03,Nice product. Must have in the current scenario.,Great product,5,0.286,0.0,0.714,0.4215,Positive
319,319,2020-09-06,Bottle is very small in Rs 160. Better you buy savalon sprey. Better than lifebuoy,Very small bottle,1,0.309,0.0,0.691,0.7003,Positive
320,320,2020-07-14,Scent is nice. A good quality product. Easy to carry and use.,Easy to use,5,0.518,0.0,0.482,0.8225,Positive
321,321,2020-05-27,best product. ***Lifebuoy germ kill spray (75ml),Best product.,4,0.302,0.338,0.36,-0.128,Negative
322,322,2020-07-18,So so product,Nothing great,3,0.0,0.0,1.0,0.0,Neutral
323,323,2020-07-06,Good one and kills 99.9% germs so The reason we trust lifebuoy,Lifebuoy,5,0.332,0.187,0.481,0.4019,Positive
324,324,2020-08-07,I liked it. Quite useful,Useful product,5,0.75,0.0,0.25,0.7178,Positive
325,325,2020-06-21,"Highly disappointed. The bottles are damaged, and the cap of one bottle is missing. The item is non-returnable. Compelte waste of money.",Product damaged,1,0.0,0.386,0.614,-0.8832,Negative
326,326,2020-07-14,Spray is good but somehow the spray bottle is not working properly. Like you have to press very hard &amp; even my half bottle is still filled up yet the spray not coming out..,SPRAY BOTTLE NOT WORKING PROPERLY,4,0.052,0.125,0.823,-0.4126,Negative
327,327,2020-05-26,"Expensive for regular use, better to use sanitizer sprey , it is jus filled with gas, will be empty in 5-7 days",Not worth,2,0.122,0.076,0.802,0.2732,Positive
328,328,2020-09-14,No upper capNo upper cap is found on the product of lifeboy sanitizer spray bottle.So sanitizer leaves from bottles.I have not use it without cap.,No upper cap,2,0.0,0.084,0.916,-0.296,Negative
329,329,2020-06-11,The packaging was very bad... secondly when opened both the bottles one had a black dispenser and the other had white...I am now confused whether they are original or duplicate,Can be fake,3,0.073,0.073,0.854,0.0,Neutral
330,330,2020-09-07,Good,Good,5,1.0,0.0,0.0,0.4404,Positive
331,331,2020-06-10,"limited item, only 2 smirking_face .i need 5 more. Very helpful to sanitize A to Z package item.",Best sanitizer...,5,0.195,0.11,0.695,0.3551,Positive
332,332,2020-06-13,Received in good packaging and definitely a worth buy during this pandemic situation. Stay home stay safe.,Worth a buy for safety.,5,0.464,0.0,0.536,0.8555,Positive
333,333,2020-06-22,Awesome product.but cost is very high.,Nice,5,0.451,0.0,0.549,0.6249,Positive
334,334,2020-08-04,"Beware of fraud product, recieved duplicate product no fragnance and its is like filled water no other things. And its not replacable and cant cancel it.",Fake product,1,0.127,0.245,0.628,-0.6072,Negative
335,335,2020-09-05,Useful,Useful,4,1.0,0.0,0.0,0.4404,Positive
336,336,2020-06-14,"The product is handy and amazing.Worth buying.The spray is efficient and isn’t sticky.The scent isn’t too strong, it is great.","It’s great, worth buying.",5,0.375,0.0,0.625,0.8807,Positive
337,337,2020-08-20,Easy to carry that's the only advantage it offers when we compare it with Savlon spray. Volume is less,Handy but content is less,3,0.224,0.0,0.776,0.5994,Positive
338,338,2020-06-07,"Inside of two products, one is black cap and other is white. White one is easy to use but black is heard to spary.",Good,4,0.078,0.0,0.922,0.2382,Positive
339,339,2020-06-18,"Less quantity, high priceNo outer packaging, should be sealed to ensure non usage before delivery",Very High cost Low Quantity,1,0.157,0.0,0.843,0.3818,Positive
340,340,2020-05-25,Good product from trustworthy Brand,Very good product. Works both as sanitizer and disinfectant spray.,5,0.684,0.0,0.316,0.7579,Positive
341,341,2020-08-21,Costly product...,Costly...,4,0.0,0.583,0.417,-0.1027,Negative
342,342,2020-07-01,Delivery box is perfect. But inside the box product is damaged,Damaged product,4,0.155,0.253,0.592,-0.3612,Negative
343,343,2020-09-26,Nice product. Packaging could be improved.,Packaging could be improved,4,0.596,0.0,0.404,0.7096,Positive
344,344,2020-09-13,In two product one is good. Another one is sparying is very slow and there is a leakage,Not upto the mark,4,0.153,0.0,0.847,0.4404,Positive
345,345,2020-08-07,Costly and with poor spray quality! Three star only for trust for this brand,Costly and with poor spray quality!,3,0.173,0.251,0.576,-0.126,Negative
346,346,2020-09-25,Best for studentBut I think price is little bit high,Good but price is a little bit high,5,0.344,0.0,0.656,0.6369,Positive
347,347,2020-08-26,The upper portion cap was missing in both the items and the items was also mishandled. I suppose these were not the fresh items. The pathetic condition it was.,Product not in proper shape,3,0.0,0.239,0.761,-0.7822,Negative
348,348,2020-06-02,Not good. The spray pump stopped working after few uses.,Not Good,3,0.0,0.35,0.65,-0.5116,Negative
349,349,2020-06-07,"The product delivered is damaged. As product is in non returnable category, what can be done.",Damaged product delivered,1,0.0,0.162,0.838,-0.4404,Negative
350,350,2020-07-03,Received with out cap,cap missing,2,0.0,0.0,1.0,0.0,Neutral
351,351,2020-06-12,Received damaged product. Please either exchabge it or refund the money as soon as possible.,Defective lifebuoy spray.,1,0.126,0.159,0.714,-0.1531,Negative
352,352,2020-06-19,The product was damaged. Liquid was licking.It was containing little liquid since all licked in the package itself.Waste of money.Request for a refund.,Dissapointed,2,0.0,0.121,0.879,-0.4404,Negative
353,353,2020-08-06,Good Product,Good Product,4,0.744,0.0,0.256,0.4404,Positive
354,354,2020-07-09,Good,Good,5,1.0,0.0,0.0,0.4404,Positive
355,355,2020-06-15,Not worth to buy this wrong decision,Not Worth for the price Lifeboy is asking for !!,1,0.0,0.514,0.486,-0.6475,Negative
356,356,2020-06-06,I am not able to open the second bottle. I tried my best.  ( money got waste.,Its OK OK product.,2,0.221,0.147,0.632,0.34,Positive
357,357,2020-07-28,"Really good cleaner for all kinds of surfaces, hands, money, packages. Only cons-it is costlier than ordinary sanitizer","Easy to use, multipurpose, costly",4,0.244,0.0,0.756,0.6335,Positive
358,358,2020-06-17,Was not useful at all.The packing wasn't perfect.The containers got damaged.The liquid was spilled inside the carton box.,I must get a good replacement.,1,0.0,0.124,0.876,-0.3412,Negative
359,359,2020-09-17,Product is very good,Antibacterial killer,5,0.516,0.0,0.484,0.4927,Positive
360,360,2020-07-21,Price is high and this is too small as compard to savlon and and this is not packed well.,Bad,2,0.0,0.092,0.908,-0.2057,Negative
361,361,2020-08-13,Ok,Ok,3,1.0,0.0,0.0,0.296,Positive
362,362,2020-08-10,Very good.,Good,5,0.762,0.0,0.238,0.4927,Positive
363,363,2020-06-25,"Overall product is good. But the spraying mechanism should be changed as it leaks when slanted, it sprays only when held upright.",It leaks when slanted,3,0.085,0.0,0.915,0.2382,Positive
364,364,2020-09-11,Tampered or used product. They did this intentionally.,Fake,1,0.0,0.0,1.0,0.0,Neutral
365,365,2020-06-10,Faulty broken product. The spray nozzle broken. Cannot use it. Useless for now .,Faulty broken product,1,0.118,0.429,0.454,-0.7326,Negative
366,366,2020-09-11,Excellent product,Excellent product,5,0.787,0.0,0.213,0.5719,Positive
367,367,2020-06-09,Not worth,Product not wory the value of money,1,0.0,0.625,0.375,-0.1695,Negative
368,368,2020-06-28,It doesn’t spray long distance and nozzle is so hard to press,Hard to press Nozzle,2,0.0,0.145,0.855,-0.2183,Negative
369,369,2020-08-20,Highly over priced,Highly overpriced,2,0.0,0.0,1.0,0.0,Neutral
370,370,2020-08-09,"Only 75 ml, easy to use and easy to carry anywhere in bag.","Only 75 ml, easy to use and easy to carry anywhere in bag.",4,0.345,0.0,0.655,0.7003,Positive
371,371,2020-06-09,Received damaged product. Cap missing from one of the bottles.,"Bad xp, not going to but non-returnables again. Lesson learnt!",1,0.0,0.389,0.611,-0.6249,Negative
372,372,2020-06-22,The product is damaged and dented and leaking too ..Image attachedUnfortunately opened the pkg today and can't return or get it replaced .,Poor product leaking and dented body,1,0.0,0.121,0.879,-0.4404,Negative
373,373,2020-06-14,They gave genuine product. Hope to get larger quantity like 100ml or 200ml when it's available. Otherwise they gave good and authentic product. Thank you.,Happy with the product,5,0.34,0.0,0.66,0.8689,Positive
374,374,2020-07-20,The seller isn’t put cap on other spray. Amazon must take care of these kind of seller,Product is ok,1,0.246,0.0,0.754,0.5994,Positive
375,375,2020-08-17,Good One,Good,5,0.744,0.0,0.256,0.4404,Positive
376,376,2020-07-18,It was nice but cost is very high ithinked it was came lorg but it was tiny mmm,I think the product is good but costly,3,0.101,0.0,0.899,0.2263,Positive
377,377,2020-07-20,Worst product. Money lost . dont buy it,Dont buy,1,0.0,0.561,0.439,-0.7506,Negative
378,378,2020-08-20,There was no seal.,ok this tome,3,0.0,0.423,0.577,-0.296,Negative
379,379,2020-06-17,"Product is good but very less in quantity in comparison to savlon's double the quantity for nearly the same price, also bottle cap is not sealed for tamper proof",Expensive product,4,0.065,0.0,0.935,0.2382,Positive
